filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean,look_away_level,looking_away,frequent_looking_away,face_not_visible,excessive_head_movement,noticeable_fidgeting,distracted_by_offscreen_activity,camera_or_video_issue,reading_from_screen_or_notes,looking_down_frequently,body_out_of_frame,poor_lighting,background_distraction_visible,hand_to_face_or_hair,annotation_quality,notes
sample77.mp4,135.00,138.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,2.4289,1.2535,-26.5984,3.7925,-1.8966,2.5289,31.7675,3.05,0,0.0,0.9167,,1.25,,0.9605,1.2125,0.1505,0.116,0.0,0.0577,-174.5572,-30.3746,0.3333,121.3392,1,1,0,,,,,,,,,,,,clear,
sample77.mp4,153.00,156.00,3.0,9,0.3333,1.0,0.0,6,0,2.0,7.6899,5.0935,-30.7198,3.3213,-3.8742,1.9019,2.7567,26.62,0,0.0,0.9359,0.1552,1.25,0.1708,0.9605,1.2125,0.1505,0.116,1.0,0.2314,-174.5572,-30.3746,0.0,6.2224,1,1,0,,,,,,,,,,,,clear,
sample77.mp4,195.00,198.00,3.0,9,0.2222,1.0,0.0,7,0,2.33,6.5283,2.1376,-30.3541,1.6619,1.2206,1.9649,2.3271,30.06,0,0.0,0.9249,0.1097,1.2071,0.1147,0.9605,1.2125,0.1505,0.116,0.2857,0.1398,-174.5572,-30.3746,0.0,2.6533,2,1,1,,,,,,,,,,,,clear,
sample78.mp4,36.00,39.00,3.0,9,0.6667,1.0,0.0,0,0,1.0,5.9738,5.6713,-17.9559,18.0637,-12.7981,52.8934,36.1714,2.69,0,0.0,,,,,0.84,1.5833,0.2105,0.1053,0.0,,-177.8193,24.1224,1.0,320.4531,2,1,1,,,,,,,,,,,,clear,
sample78.mp4,123.00,126.00,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.5245,3.3747,-26.3803,10.5522,-20.664,55.7836,108.256,0.92,0,0.0,,,,,0.84,1.5833,0.2105,0.1053,0.0,,-177.8193,24.1224,1.0,185.894,2,1,1,,,,,,,,,,,,clear,
sample79.mp4,3.00,6.00,3.0,9,0.2222,1.0,0.0,5,0,2.33,10.4067,5.8693,9.7385,15.1902,-33.034,72.1432,22.3251,4.29,3,60.0,0.7006,0.0455,1.1876,0.111,0.6929,1.1868,0.1644,0.1104,0.2,0.1001,-170.3188,23.8039,0.5556,15.2495,0,0,0,,,,,,,,,,,,clear,
sample79.mp4,138.00,141.00,3.0,9,0.0,1.0,0.7778,9,7,3.0,8.2936,1.0564,23.259,2.8281,6.4651,0.3026,1.275,43.96,1,20.0,0.6036,0.0485,1.1621,0.2109,0.6929,1.1868,0.1644,0.1104,0.5556,0.2157,-170.3188,23.8039,0.0,2.9864,2,1,1,,,,,,,,,,,,clear,
sample7.mp4,3.00,6.00,3.0,7,0.4286,1.0,1.0,7,7,1.6,1.7985,0.9161,-12.528,2.8897,1.9673,0.8597,61.3147,1.6,3,60.0,0.5583,0.0052,0.6714,0.035,0.5755,0.7135,0.6167,0.1542,0.0,0.053,176.4294,-15.687,0.2857,104.5648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,21.00,24.00,3.0,7,0.7143,1.0,1.0,7,7,0.8,2.8019,0.8502,0.8453,13.0197,0.2355,3.2434,4.1682,19.35,2,40.0,0.5618,0.0157,0.6537,0.0651,0.5755,0.7135,0.6167,0.1542,0.0,0.0861,176.4294,-15.687,0.4286,16.5867,0,0,0,,,,,,,,,,,,clear,
sample7.mp4,36.00,39.00,3.0,8,1.0,1.0,1.0,8,8,0.0,2.2437,1.1532,-12.658,4.4895,2.06,2.6467,36.166,2.69,1,20.0,0.5573,0.0301,0.701,0.0358,0.5755,0.7135,0.6167,0.1542,0.0,0.0467,176.4294,-15.687,0.125,48.4187,2,1,1,0,0,0,0,0,0,1,0,0,0,0,clear,
sample7.mp4,42.00,45.00,3.0,8,1.0,1.0,1.0,8,8,0.0,3.2871,1.8872,-8.9823,6.3834,1.1388,2.7235,20.3482,4.68,1,20.0,0.5614,0.0356,0.7227,0.0323,0.5755,0.7135,0.6167,0.1542,0.0,0.0466,176.4294,-15.687,0.375,50.7086,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,48.00,51.00,3.0,8,1.0,1.0,1.0,8,8,0.0,3.7769,1.6043,-10.1313,4.5847,2.034,2.6499,19.5752,4.86,1,20.0,0.5578,0.0416,0.7196,0.0353,0.5755,0.7135,0.6167,0.1542,0.0,0.0546,176.4294,-15.687,0.125,50.1932,1,1,0,,,,,,,,,,,,clear,
sample7.mp4,66.00,69.00,3.0,8,1.0,1.0,1.0,8,8,0.0,3.7232,1.7866,-10.6292,5.7821,2.1188,3.9585,19.4622,4.89,1,20.0,0.5497,0.0173,0.6949,0.0309,0.5755,0.7135,0.6167,0.1542,0.0,0.0439,176.4294,-15.687,0.25,49.0099,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,96.00,99.00,3.0,8,0.875,1.0,1.0,8,8,0.4,4.1507,0.9804,-7.5545,11.2884,4.9452,5.3418,4.1692,19.35,1,20.0,0.5774,0.0232,0.7067,0.0294,0.5755,0.7135,0.6167,0.1542,0.0,0.0345,176.4294,-15.687,0.375,12.4168,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,105.00,108.00,3.0,7,0.7143,1.0,0.7143,7,5,0.8,3.52,1.765,-1.62,18.3045,1.1846,3.6493,7.023,12.46,1,20.0,0.5086,0.1095,0.6044,0.068,0.5755,0.7135,0.6167,0.1542,0.4286,0.1521,176.4294,-15.687,0.4286,16.6619,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,150.00,153.00,3.0,8,0.625,1.0,1.0,7,7,1.0,3.5103,1.0733,-5.1426,12.567,-0.831,3.6843,3.5404,22.02,3,60.0,0.537,0.0399,0.6557,0.0295,0.5755,0.7135,0.6167,0.1542,0.1429,0.0711,176.4294,-15.687,0.375,11.8295,2,1,1,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,180.00,183.00,3.0,8,1.0,1.0,1.0,8,8,0.0,5.8049,1.8485,-14.2669,4.7002,2.6892,2.8249,2.9182,25.52,1,20.0,0.5434,0.021,0.7276,0.0313,0.5755,0.7135,0.6167,0.1542,0.0,0.0487,176.4294,-15.687,0.0,4.7288,2,1,1,0,0,0,0,1,0,1,0,1,0,0,clear,
sample7.mp4,222.00,225.00,3.0,8,1.0,1.0,1.0,8,8,0.0,3.8079,1.5037,-11.3506,7.899,0.6732,1.9579,4.2924,18.9,2,40.0,0.5606,0.026,0.7107,0.0392,0.5755,0.7135,0.6167,0.1542,0.0,0.0487,176.4294,-15.687,0.25,6.7092,0,0,0,0,0,0,0,0,0,1,0,1,0,0,clear,
sample7.mp4,225.00,228.00,3.0,7,1.0,1.0,1.0,7,7,0.0,4.4802,0.5517,-9.7966,12.382,1.4938,2.7183,5.091,16.42,2,40.0,0.5535,0.0145,0.743,0.0524,0.5755,0.7135,0.6167,0.1542,0.0,0.0587,176.4294,-15.687,0.1429,8.1141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,249.00,252.00,3.0,7,0.8571,1.0,1.0,6,6,0.4,3.8982,2.3159,-17.7137,6.5526,6.7351,2.6744,3.5146,22.15,3,60.0,0.5813,0.0254,0.7041,0.0234,0.5755,0.7135,0.6167,0.1542,0.0,0.0348,176.4294,-15.687,0.1429,6.0837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,273.00,276.00,3.0,7,1.0,1.0,1.0,7,7,0.0,5.0953,1.2127,-15.9075,9.7977,2.2889,2.4855,3.2302,23.64,2,40.0,0.5684,0.04,0.6992,0.0537,0.5755,0.7135,0.6167,0.1542,0.0,0.0675,176.4294,-15.687,0.1429,7.9638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample7.mp4,282.00,285.00,3.0,8,0.875,1.0,1.0,7,7,0.4,4.7606,1.2331,-13.3642,9.3372,-20.6322,59.7308,28.5134,3.39,2,40.0,0.55,0.0106,0.7524,0.0259,0.5755,0.7135,0.6167,0.1542,0.0,0.0483,176.4294,-15.687,0.375,49.7405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample80.mp4,108.00,111.00,3.0,9,0.5556,1.0,0.25,8,2,1.33,1.0207,0.5697,-13.4358,1.6152,0.048,0.1873,45.5895,2.15,2,40.0,0.6703,0.0293,1.1172,0.1362,0.7059,0.9666,0.2053,0.1623,0.375,0.1673,177.4663,-14.7122,0.5556,199.09,0,0,0,,,,,,,,,,,,clear,
sample80.mp4,180.00,183.00,3.0,9,0.3333,1.0,0.1667,6,1,2.0,1.9921,1.5955,-14.8263,2.2433,1.6272,1.5153,1.5977,38.5,2,40.0,0.6928,0.0409,0.8343,0.1133,0.7059,0.9666,0.2053,0.1623,0.1667,0.1734,177.4663,-14.7122,0.0,2.3995,1,1,0,,,,,,,,,,,,clear,
sample80.mp4,207.00,210.00,3.0,9,0.3333,1.0,0.3333,6,2,2.0,2.5714,1.0958,-16.1771,2.2184,0.7921,0.4622,1.0018,49.96,2,40.0,0.6623,0.0732,1.0146,0.0609,0.7059,0.9666,0.2053,0.1623,0.1667,0.1002,177.4663,-14.7122,0.0,2.1885,0,0,0,,,,,,,,,,,,clear,
sample81.mp4,195.00,198.00,3.0,8,1.0,1.0,0.0,0,0,0.0,0.835,0.5379,-14.694,2.8773,0.4598,0.8292,18.2919,5.18,0,0.0,,,,,0.7826,1.0,1.0,0.0,0.0,,-178.8614,-15.5196,0.25,91.1506,0,0,0,,,,,,,,,,,,clear,
sample82.mp4,30.00,33.00,3.0,6,1.0,1.0,1.0,6,6,0.0,6.6409,1.5576,0.4564,2.5611,-1.483,0.8412,1.9599,33.78,2,40.0,0.596,0.0238,1.0694,0.0573,0.6049,0.9698,0.4436,0.201,0.1667,0.106,-175.1667,0.1886,0.0,3.2059,0,0,0,,,,,,,,,,,,clear,
sample82.mp4,42.00,45.00,3.0,6,0.5,1.0,0.8,5,4,1.5,4.7874,1.2893,-2.8995,11.143,0.4733,0.8182,5.7848,14.74,2,40.0,0.6269,0.0352,0.9527,0.1352,0.6049,0.9698,0.4436,0.201,0.4,0.1203,-175.1667,0.1886,0.3333,9.5157,0,0,0,,,,,,,,,,,,clear,
sample84.mp4,12.00,15.00,3.0,9,1.0,1.0,0.0,0,0,0.0,4.9308,1.0925,2.0857,2.5332,3.7691,2.7034,1.9741,33.62,0,0.0,,,,,0.7161,0.7279,0.2842,0.2632,0.0,,175.9194,-0.0419,0.0,2.9918,1,1,0,,,,,,,,,,,,clear,
sample84.mp4,69.00,72.00,3.0,9,1.0,1.0,0.0,0,0,0.0,4.4167,1.0678,-1.4141,3.7903,3.8224,0.9753,2.0899,32.36,0,0.0,,,,,0.7161,0.7279,0.2842,0.2632,0.0,,175.9194,-0.0419,0.0,3.6818,1,1,0,,,,,,,,,,,,clear,
sample84.mp4,84.00,87.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,4.5946,1.7264,-5.5158,3.9273,6.3645,0.785,1.8933,34.56,1,20.0,0.7371,,0.7375,,0.7161,0.7279,0.2842,0.2632,0.0,0.0231,175.9194,-0.0419,0.1111,5.9504,0,0,0,,,,,,,,,,,,clear,
sample84.mp4,258.00,261.00,3.0,9,1.0,1.0,0.0,0,0,0.0,3.3561,1.953,-12.7098,8.2526,3.1543,1.5451,1.9535,33.86,0,0.0,,,,,0.7161,0.7279,0.2842,0.2632,0.0,,175.9194,-0.0419,0.5556,13.6061,1,1,0,,,,,,,,,,,,clear,
sample84.mp4,285.00,288.00,3.0,9,1.0,1.0,0.0,0,0,0.0,3.8977,1.4256,-16.1519,3.0698,6.999,0.9403,1.8597,34.97,0,0.0,,,,,0.7161,0.7279,0.2842,0.2632,0.0,,175.9194,-0.0419,0.8889,16.1853,1,1,0,,,,,,,,,,,,clear,
sample84.mp4,327.00,329.50,2.5,8,1.0,1.0,0.0,0,0,0.0,2.0568,1.1537,7.0691,3.2228,0.9964,1.3666,1.7507,36.35,0,0.0,,,,,0.7161,0.7279,0.2842,0.2632,0.0,,175.9194,-0.0419,1.0,353.9487,0,0,0,,,,,,,,,,,,clear,
sample85.mp4,9.00,12.00,3.0,9,0.5556,1.0,0.0,8,0,1.33,1.7564,1.1546,19.9727,12.1709,-0.5556,3.93,64.2964,1.53,1,20.0,0.7987,0.0406,1.1277,0.0726,0.7322,1.0847,0.1919,0.1685,0.0,0.1013,-178.158,24.5982,0.3333,84.872,2,1,1,,,,,,,,,,,,clear,
sample85.mp4,66.00,69.00,3.0,9,0.6667,1.0,0.0,8,0,1.0,1.1243,0.6926,22.8565,4.0802,1.4472,1.4242,17.0278,5.55,1,20.0,0.766,0.0366,1.0146,0.1022,0.7322,1.0847,0.1919,0.1685,0.25,0.1117,-178.158,24.5982,0.3333,121.8978,1,1,0,,,,,,,,,,,,clear,
sample85.mp4,192.00,195.00,3.0,9,0.2222,1.0,0.0,5,0,2.33,2.4551,1.8233,25.2049,5.3874,-3.2476,2.5802,32.505,2.98,1,20.0,0.7489,0.0371,1.1908,0.2415,0.7322,1.0847,0.1919,0.1685,0.4,0.2047,-178.158,24.5982,0.1111,44.8808,2,1,1,,,,,,,,,,,,clear,
sample85.mp4,198.00,201.00,3.0,9,0.7778,1.0,0.0,9,0,0.67,2.0996,1.4241,29.4346,3.8395,-2.0928,1.4346,32.126,3.02,2,40.0,0.7765,0.0494,1.2019,0.1413,0.7322,1.0847,0.1919,0.1685,0.2222,0.1555,-178.158,24.5982,0.1111,44.012,0,0,0,,,,,,,,,,,,clear,
sample85.mp4,234.00,237.00,3.0,9,0.2222,1.0,0.0,5,0,2.33,2.2743,1.1056,14.2855,19.4093,-0.5325,1.4003,33.1001,2.93,2,40.0,0.7871,0.0636,1.1667,0.1006,0.7322,1.0847,0.1919,0.1685,0.2,0.1324,-178.158,24.5982,0.4444,90.7943,1,1,0,,,,,,,,,,,,clear,
sample86.mp4,51.00,54.00,3.0,8,0.5,1.0,0.25,4,1,1.42,9.9198,3.0296,22.6977,3.5293,4.8084,1.5356,1.9214,34.23,1,20.0,0.6773,0.0256,0.9174,0.0486,0.703,0.8456,0.2604,0.2166,0.0,0.0818,-169.2395,24.0841,0.0,3.9835,1,1,0,,,,,,,,,,,,clear,
sample86.mp4,150.00,153.00,3.0,9,0.2222,1.0,0.2857,7,2,2.26,7.483,1.9551,20.1469,6.5528,4.2297,3.0314,4.74,17.42,1,20.0,0.6937,0.062,0.9781,0.1078,0.703,0.8456,0.2604,0.2166,0.4286,0.1628,-169.2395,24.0841,0.2222,6.6746,1,1,0,,,,,,,,,,,,clear,
sample86.mp4,198.00,201.00,3.0,9,0.3333,1.0,0.1667,6,1,1.79,8.6653,1.7961,21.4517,4.3802,10.2537,3.8489,2.4324,29.13,2,40.0,0.7125,0.0453,0.9056,0.0622,0.703,0.8456,0.2604,0.2166,0.0,0.0947,-169.2395,24.0841,0.0,5.0858,1,1,0,,,,,,,,,,,,clear,
sample8.mp4,0.00,3.00,3.0,9,0.1111,1.0,1.0,8,8,2.67,6.4301,1.8296,-1.2815,13.0487,-0.5707,2.2491,4.4072,18.49,2,40.0,0.5782,0.02,0.7871,0.0438,0.5914,0.8245,0.3653,0.3371,0.0,0.0499,-173.233,15.7729,0.5556,18.1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,3.00,6.00,3.0,9,0.0,1.0,1.0,9,9,3.0,8.2,1.209,12.2782,8.2845,-3.1101,3.3047,4.0915,19.64,2,40.0,0.5961,0.0219,0.7738,0.032,0.5914,0.8245,0.3653,0.3371,0.0,0.0568,-173.233,15.7729,0.1111,7.2705,1,1,0,,,,,,,,,,,,clear,
sample8.mp4,18.00,21.00,3.0,9,0.8889,1.0,0.7778,9,7,0.33,7.2477,1.469,4.1586,10.2092,2.5714,2.661,4.4375,18.39,3,60.0,0.6249,0.0355,0.7633,0.0385,0.5914,0.8245,0.3653,0.3371,0.0,0.0784,-173.233,15.7729,0.4444,11.8715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,39.00,42.00,3.0,9,0.6667,1.0,1.0,8,8,1.0,7.6285,0.9945,4.7711,14.1178,0.8193,2.4055,5.7328,14.85,3,60.0,0.5501,0.0556,0.8336,0.0784,0.5914,0.8245,0.3653,0.3371,0.125,0.0856,-173.233,15.7729,0.3333,12.8098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,42.00,45.00,3.0,9,0.6667,1.0,1.0,9,9,1.0,8.2524,0.8304,4.3882,14.6948,-0.6604,0.9516,3.924,20.31,1,20.0,0.5226,0.0791,0.8156,0.0404,0.5914,0.8245,0.3653,0.3371,0.2222,0.0918,-173.233,15.7729,0.3333,12.4713,2,1,1,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,78.00,81.00,3.0,9,0.4444,1.0,1.0,8,8,1.67,7.2478,1.4582,11.0225,11.0566,0.0116,2.167,5.4346,15.54,3,60.0,0.5576,0.0648,0.8519,0.093,0.5914,0.8245,0.3653,0.3371,0.25,0.0998,-173.233,15.7729,0.3333,9.4208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,81.00,84.00,3.0,9,0.5556,1.0,1.0,9,9,1.33,6.5216,1.2619,18.9752,2.3286,3.2043,0.869,1.8155,35.52,2,40.0,0.538,0.0869,0.775,0.1056,0.5914,0.8245,0.3653,0.3371,0.2222,0.1446,-173.233,15.7729,0.0,3.6791,2,1,1,,,,,,,,,,,,clear,
sample8.mp4,126.00,129.00,3.0,9,1.0,1.0,1.0,9,9,0.0,6.9095,1.254,14.4042,5.7451,2.5913,0.7049,2.9607,25.25,3,60.0,0.6071,0.0208,0.7937,0.0474,0.5914,0.8245,0.3653,0.3371,0.0,0.0507,-173.233,15.7729,0.0,5.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,129.00,132.00,3.0,9,1.0,1.0,0.3333,9,3,0.0,6.3605,0.6356,17.5737,1.9032,3.3231,0.9374,1.1201,47.17,2,40.0,0.6549,0.0119,0.7613,0.0366,0.5914,0.8245,0.3653,0.3371,0.0,0.0934,-173.233,15.7729,0.0,2.482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,159.00,162.00,3.0,9,0.7778,1.0,1.0,9,9,0.67,6.9969,0.7729,-2.2993,9.834,2.6508,1.5394,4.9054,16.93,3,60.0,0.5864,0.0085,0.7756,0.0315,0.5914,0.8245,0.3653,0.3371,0.0,0.0516,-173.233,15.7729,0.7778,18.1293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample8.mp4,186.00,189.00,3.0,9,0.7778,1.0,1.0,8,8,0.67,6.3017,1.3448,1.2308,11.6196,1.2064,1.1535,5.9464,14.4,1,20.0,0.5872,0.0145,0.8233,0.0323,0.5914,0.8245,0.3653,0.3371,0.0,0.0293,-173.233,15.7729,0.6667,15.3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,9.00,12.00,3.0,9,0.6667,1.0,0.8889,9,8,1.0,2.3586,1.6444,-8.5524,4.464,1.2151,1.1175,2.4991,28.58,2,40.0,0.5901,0.0451,0.9004,0.1147,0.5981,0.9554,0.3976,0.3733,0.2222,0.118,177.3742,-7.6829,0.0,4.1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,24.00,27.00,3.0,9,0.6667,1.0,0.6667,9,6,1.0,2.8407,0.8815,-4.2154,10.3995,1.2541,2.4618,4.142,19.45,2,40.0,0.5958,0.0719,0.9396,0.1081,0.5981,0.9554,0.3976,0.3733,0.1111,0.123,177.3742,-7.6829,0.2222,7.3746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,48.00,51.00,3.0,9,0.6667,1.0,1.0,9,9,1.0,2.4191,1.2357,-7.7066,3.2785,2.2974,0.718,1.8582,34.99,2,40.0,0.5617,0.0381,0.9408,0.1076,0.5981,0.9554,0.3976,0.3733,0.1111,0.1095,177.3742,-7.6829,0.0,2.9447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,63.00,66.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.0111,0.784,6.6336,5.381,1.39,0.6827,32.0347,3.03,1,20.0,0.5989,0.0301,0.915,0.0655,0.5981,0.9554,0.3976,0.3733,0.0,0.0756,177.3742,-7.6829,0.7778,127.3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,75.00,78.00,3.0,9,1.0,1.0,1.0,9,9,0.0,1.7245,0.6982,-1.9306,4.4748,1.3998,0.5148,16.8847,5.59,2,40.0,0.5487,0.0135,0.874,0.054,0.5981,0.9554,0.3976,0.3733,0.0,0.1023,177.3742,-7.6829,0.3333,122.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,84.00,87.00,3.0,9,0.8889,1.0,0.7778,9,7,0.33,3.2364,2.5996,1.1589,11.749,0.1087,2.3543,34.1378,2.85,1,20.0,0.6266,0.0277,0.9296,0.051,0.5981,0.9554,0.3976,0.3733,0.0,0.0624,177.3742,-7.6829,0.4444,50.5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,87.00,90.00,3.0,9,0.3333,1.0,0.8889,9,8,2.0,3.3585,2.4654,13.7908,9.2553,-2.8239,0.712,17.7203,5.34,3,60.0,0.6081,0.0422,0.8917,0.0949,0.5981,0.9554,0.3976,0.3733,0.1111,0.1099,177.3742,-7.6829,1.0,282.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,129.00,132.00,3.0,9,0.7778,1.0,1.0,9,9,0.67,3.4351,1.5857,-5.2699,2.2374,0.406,0.6779,2.0422,32.87,1,20.0,0.5864,0.0271,0.9833,0.0589,0.5981,0.9554,0.3976,0.3733,0.0,0.0637,177.3742,-7.6829,0.0,3.1817,1,1,0,0,0,0,0,0,1,0,0,0,0,0,clear,
sample9.mp4,138.00,141.00,3.0,9,0.4444,1.0,0.8889,9,8,1.67,2.0873,1.47,12.5795,4.294,-2.5597,0.6465,32.1197,3.02,1,20.0,0.637,0.0179,0.8783,0.0861,0.5981,0.9554,0.3976,0.3733,0.1111,0.1099,177.3742,-7.6829,1.0,170.2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,144.00,147.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,3.8206,1.1767,-4.3466,2.9109,-1.2495,0.8916,1.4777,40.36,1,20.0,0.5873,0.0359,0.9881,0.0999,0.5981,0.9554,0.3976,0.3733,0.1111,0.0845,177.3742,-7.6829,0.0,4.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,162.00,165.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.7202,1.3159,1.4205,5.6885,1.9715,1.7308,3.1136,24.31,1,20.0,0.5951,0.0292,0.9566,0.0596,0.5981,0.9554,0.3976,0.3733,0.0,0.0566,177.3742,-7.6829,0.3333,9.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,165.00,168.00,3.0,9,0.4444,1.0,1.0,8,8,1.67,4.0826,2.9278,0.0491,4.8776,0.0939,1.5351,32.4417,2.99,1,20.0,0.6048,0.0206,1.0067,0.1169,0.5981,0.9554,0.3976,0.3733,0.25,0.1146,177.3742,-7.6829,0.5556,86.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,171.00,174.00,3.0,9,0.7778,1.0,1.0,8,8,0.67,2.3416,1.8233,11.6665,7.492,0.4127,1.3033,32.5045,2.98,2,40.0,0.5771,0.0107,0.8705,0.0782,0.5981,0.9554,0.3976,0.3733,0.0,0.1119,177.3742,-7.6829,0.8889,56.9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,177.00,180.00,3.0,9,0.5556,1.0,1.0,8,8,1.33,1.5558,2.1919,11.1497,6.6025,0.1411,1.1327,62.2964,1.58,2,40.0,0.5803,0.0189,0.9637,0.0906,0.5981,0.9554,0.3976,0.3733,0.0,0.0874,177.3742,-7.6829,0.7778,93.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,186.00,189.00,3.0,9,0.7778,1.0,0.8889,9,8,0.67,2.6623,2.3474,1.5733,11.425,-1.3473,2.2452,49.0246,2.0,1,20.0,0.6167,0.0302,0.9063,0.1187,0.5981,0.9554,0.3976,0.3733,0.2222,0.1134,177.3742,-7.6829,0.6667,89.8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample9.mp4,192.00,195.00,3.0,9,0.7778,1.0,0.875,8,7,0.67,4.3926,1.894,-3.2523,10.7246,-1.8796,1.6976,3.6521,21.5,3,60.0,0.6079,0.0256,0.956,0.0951,0.5981,0.9554,0.3976,0.3733,0.125,0.0838,177.3742,-7.6829,0.3333,9.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
